tourney_id,surface,winner_id,loser_id
2019-M020,Hard,105453,106045
2019-0891,Hard,104731,111513
2019-580,Hard,106109,106058
2019-0424,Hard,111790,105023
2019-M006,Hard,104545,200615
2019-0322,Clay,100644,111797
2019-520,Clay,103333,103852
2019-520,Clay,144895,105550
2019-540,Grass,104655,106000
2019-540,Grass,105554,105643
2019-540,Grass,105683,104898
2019-7485,Hard,103852,111815
2019-560,Hard,105227,104545
2019-M-DC-2019-G2-AO-M-TPE-HKG-01,Hard,202358,207852
2019-0568,Hard,106432,105916
2019-M014,Hard,103333,105379
2019-0319,Clay,134770,104897
2019-0341,Hard,104542,105379
2019-520,Clay,104792,106121
2019-M020,Hard,111442,106109
2019-0495,Hard,106432,104607
2019-0533,Clay,134770,106329
2019-M007,Hard,104898,144750
2019-0308,Clay,106426,100644
2019-520,Clay,103819,132283
2019-0311,Grass,126774,106378
2019-M016,Grass,106228,126652
2019-540,Grass,105332,106228
2019-560,Hard,105932,105916
2019-9164,Hard,105173,106000
2019-0341,Hard,105379,144946
2019-0321,Grass,200000,104468
2019-6242,Hard,128034,105332
2019-0329,Hard,105676,105807
2019-540,Grass,106043,136440
2019-6242,Hard,200005,106216
2019-560,Hard,106000,200611
2019-0717,Clay,104719,106071
2019-7694,Clay,105932,104542
2019-0496,Hard,105332,104620
2019-6932,Clay,104655,105077
2019-M006,Hard,105550,106109
2019-520,Clay,122330,200484
2019-M009,Clay,111575,132283
2019-0308,Clay,106065,105916
2019-520,Clay,105676,200175
2019-0500,Grass,104660,200484
2019-540,Grass,104269,111794
2019-0316,Clay,111797,106228
2019-0360,Clay,104468,105819
2019-M-DC-2019-G2-AM-M-MEX-PAR-01,Clay,105688,137018
2019-M007,Hard,106432,106148
2019-0308,Clay,105138,105550
2019-M001,Hard,104312,105373
2019-0407,Hard,104792,105676
2019-6932,Clay,111513,134770
2019-0495,Hard,104269,105341
2019-0533,Clay,111513,104291
2019-7648,Clay,105732,106078
2019-0311,Grass,104871,105062
2019-7650,Grass,105906,117356
2019-0328,Hard,103819,126774
2019-7650,Grass,106000,123795
2019-540,Grass,200000,105577
2019-560,Hard,105777,106432
2019-0337,Hard,105379,104468
2019-0337,Hard,105023,105173
2019-0360,Clay,104665,105643
2019-580,Hard,105676,106426
2019-0499,Hard,104545,105166
2019-0495,Hard,105916,105526
2019-M006,Hard,126094,104898
2019-520,Clay,111442,200221
2019-520,Clay,104745,120424
2019-540,Grass,106045,104291
2019-540,Grass,103819,126610
2019-0319,Clay,134770,105807
2019-0316,Clay,144707,200221
2019-M-DC-2019-FLS-D-M-BEL-COL-01,Hard,105676,123755
2019-0421,Hard,104926,126205
2019-0316,Clay,106148,144719
2019-5014,Hard,104545,106298
2019-M-DC-2019-FLS-M-CAN-ESP-01,Hard,105138,200000
2019-M015,Hard,106233,104755
2019-M007,Hard,104871,104468
2019-M007,Hard,111442,111575
2019-0717,Clay,111442,106353
2019-580,Hard,104925,104542
2019-0424,Hard,124187,104797
2019-0424,Hard,104198,200615
2019-0496,Hard,106296,106210
2019-0311,Grass,106401,106148
2019-0421,Hard,105173,105062
2019-560,Hard,104527,103893
2019-0329,Hard,104925,105676
2019-5014,Hard,104545,200282
2019-M-DC-2019-G2-AM-M-GUA-BOL-01,Hard,105156,132932
2019-0568,Hard,106421,106432
2019-M-DC-2019-G1-EPA-M-SWE-ISR-01,Hard,105436,104534
2019-5014,Hard,105357,105550
2019-M-DC-2019-QLS-M-AUT-CHI-01,Clay,111797,110602
2019-560,Hard,200282,105732
2019-M009,Clay,106432,200000
2019-M009,Clay,104871,104755
2019-0451,Hard,104198,122570
2019-0499,Hard,103893,105065
2019-0495,Hard,103819,104269
2019-M006,Hard,111575,103852
2019-520,Clay,105373,105062
2019-520,Clay,104925,106099
2019-540,Grass,104925,105676
2019-7480,Hard,126203,105430
2019-560,Hard,122330,105053
2019-9164,Hard,200282,105138
2019-M-DC-2019-FLS-E-M-KAZ-NED-01,Hard,104898,122330
2019-M024,Hard,105807,104545
2019-0375,Hard,105732,104607
2019-6932,Clay,105379,106198
2019-M007,Hard,106401,122330
2019-0308,Clay,106426,106065
2019-0311,Grass,200000,105777
2019-M016,Grass,105341,104468
2019-540,Grass,105815,106034
2019-0439,Clay,105583,105379
2019-0439,Clay,106099,105487
2019-0319,Clay,132283,105643
2019-M024,Hard,105173,105062
2019-5014,Hard,100644,126610
2019-5014,Hard,111815,104468
2019-M024,Hard,106043,111513
2019-580,Hard,111202,105614
2019-0499,Hard,106401,105357
2019-0496,Hard,105376,106000
2019-0495,Hard,105453,105332
2019-M006,Hard,106421,111456
2019-M021,Clay,105453,106198
2019-520,Clay,105526,106432
2019-0500,Grass,105676,105550
2019-540,Grass,104925,104259
2019-540,Grass,105138,105550
2019-0328,Hard,103819,200282
2019-0314,Clay,106148,103893
2019-0328,Hard,126774,105077
2019-0311,Grass,126774,104871
2019-6116,Hard,105051,111794
2019-0352,Hard,144895,105583
2019-560,Hard,111202,104269
2019-580,Hard,105732,111202
2019-580,Hard,105777,104655
2019-M009,Clay,104269,106378
2019-M021,Clay,106233,124187
2019-0500,Grass,105311,128034
2019-0311,Grass,105223,133430
2019-M016,Grass,105732,106045
2019-540,Grass,105575,133430
2019-0439,Clay,105379,206173
2019-M035,Hard,106378,104542
2019-0605,Hard,126774,103819
2019-9164,Hard,111190,136440
2019-520,Clay,105332,105657
2019-7290,Clay,105357,106071
2019-520,Clay,106378,104871
2019-580,Hard,105777,105341
2019-0424,Hard,111442,111511
2019-0499,Hard,105430,103333
2019-0495,Hard,128034,144895
2019-M006,Hard,105936,105676
2019-0308,Clay,106426,106043
2019-520,Clay,200615,200005
2019-520,Clay,104926,105138
2019-7485,Hard,206173,126207
2019-540,Grass,111575,103852
2019-M014,Hard,104312,111575
2019-6242,Hard,200175,200615
2019-M-DC-2019-G1-EPA-M-HUN-UKR-01,Clay,104660,105916
2019-7485,Hard,104468,104327
2019-560,Hard,104745,111202
2019-0568,Hard,105062,106000
2019-0352,Hard,105777,106233
2019-M014,Hard,105227,104871
2019-0352,Hard,104792,105430
2019-M-DC-2019-QLS-M-AUS-BIH-01,Hard,200615,123983
2019-M035,Hard,126774,126205
2019-0308,Clay,105916,106329
2019-7694,Clay,144895,124187
2019-580,Hard,200282,105967
2019-0499,Hard,105449,105359
2019-0496,Hard,104468,126156
2019-M009,Clay,105138,104312
2019-520,Clay,111513,105077
2019-0311,Grass,103852,105916
2019-560,Hard,103819,105554
2019-5014,Hard,126610,106233
2019-0568,Hard,106148,105373
2019-6242,Hard,105332,105449
2019-0329,Hard,133430,200175
2019-6242,Hard,105807,105657
2019-0308,Clay,106065,105373
2019-0360,Clay,105332,144719
2019-M021,Clay,126774,105173
2019-0496,Hard,126094,104542
2019-6932,Clay,105379,106329
2019-0495,Hard,105932,111575
2019-M006,Hard,106043,106148
2019-520,Clay,105732,106421
2019-520,Clay,100644,105583
2019-M016,Grass,126203,105023
2019-7581,Hard,105807,105430
2019-540,Grass,103333,105063
2019-0316,Clay,111797,105643
2019-6116,Hard,111815,111442
2019-7694,Clay,106137,206173
2019-M021,Clay,104926,105357
2019-M009,Clay,126203,105550
2019-0451,Hard,105550,117356
2019-0891,Hard,104731,144719
2019-580,Hard,104607,106043
2019-9158,Clay,106228,105643
2019-0496,Hard,126610,104871
2019-M004,Hard,104745,104999
2019-520,Clay,144707,105641
2019-0315,Grass,104719,111442
2019-0328,Hard,103819,104527
2019-0414,Clay,126094,106233
2019-0337,Hard,104792,206173
2019-6116,Hard,105614,105657
2019-0337,Hard,105916,132283
2019-0410,Clay,106421,104925
2019-0891,Hard,105332,106210
2019-0533,Clay,105550,111513
2019-0533,Clay,104919,132283
2019-M006,Hard,104745,111577
2019-0717,Clay,106426,134770
2019-520,Clay,106233,104655
2019-540,Grass,104925,105138
2019-0410,Clay,104745,105138
2019-0315,Grass,106045,105614
2019-0314,Clay,105649,144895
2019-M-DC-2019-FLS-B-M-CRO-ESP-01,Hard,105138,105254
2019-0316,Clay,111797,105967
2019-0316,Clay,106198,105208
2019-5014,Hard,128034,104792
2019-M015,Hard,111190,106378
2019-540,Grass,105227,105173
2019-M009,Clay,104926,104542
2019-0717,Clay,105967,111456
2019-7648,Clay,105357,200175
2019-M020,Hard,104918,105902
2019-0424,Hard,103893,105992
2019-0533,Clay,106228,103893
2019-0321,Grass,126610,106401
2019-0311,Grass,103852,104468
2019-0311,Grass,105683,106065
2019-540,Grass,105062,104665
2019-0421,Hard,126205,111790
2019-7581,Hard,106078,104545
2019-0329,Hard,105357,124187
2019-M024,Hard,104925,106298
2019-M-DC-2019-G1-EPA-M-CZE-BIH-01,Hard,207797,105493
2019-5014,Hard,126094,106432
2019-M035,Hard,126774,105332
2019-M-DC-2019-QLS-M-CAN-SVK-01,Clay,105373,200000
2019-560,Hard,105614,106329
2019-7694,Clay,105449,105732
2019-7648,Clay,105936,104312
2019-0451,Hard,104269,103893
2019-0891,Hard,104468,125802
2019-580,Hard,104269,105430
2019-M006,Hard,106216,111200
2019-0717,Clay,106071,106045
2019-0360,Clay,132283,111513
2019-520,Clay,104792,126156
2019-7650,Grass,200005,105643
2019-0319,Clay,105077,144719
2019-M-DC-2019-QLS-M-JPN-CHN-01,Hard,104810,106415
2019-0329,Hard,106298,128034
2019-7581,Hard,133430,106078
2019-0308,Clay,104259,111575
2019-0451,Hard,105138,126610
2019-M001,Hard,106043,104198
2019-580,Hard,200615,104999
2019-0424,Hard,105359,126207
2019-0717,Clay,106426,104655
2019-7290,Clay,126774,104655
2019-520,Clay,105550,105819
2019-0311,Grass,105227,106426
2019-7650,Grass,106071,104312
2019-9164,Hard,200282,106432
2019-5014,Hard,126774,104925
2019-M024,Hard,105023,105732
2019-M-DC-2019-G1-AM-M-DOM-URU-01,Clay,105497,105899
2019-M024,Hard,104755,104918
2019-520,Clay,105676,105575
2019-0891,Hard,104468,105332
2019-0424,Hard,111442,111153
2019-M006,Hard,104259,105732
2019-7648,Clay,111513,105208
2019-520,Clay,104755,104999
2019-520,Clay,111575,105373
2019-0500,Grass,105449,104259
2019-540,Grass,104925,103819
2019-0314,Clay,104665,110602
2019-7480,Hard,106043,105550
2019-0315,Grass,125802,106071
2019-0314,Clay,105077,105967
2019-560,Hard,106401,126156
2019-0328,Hard,105575,104665
2019-6116,Hard,106071,126207
2019-7650,Grass,132283,105432
2019-0352,Hard,106378,105575
2019-560,Hard,104745,106423
2019-0717,Clay,134770,106198
2019-7290,Clay,104655,200221
2019-M009,Clay,105430,105332
2019-580,Hard,106421,144750
2019-580,Hard,105676,105657
2019-0424,Hard,111790,105449
2019-0499,Hard,111442,104719
2019-0308,Clay,106228,109739
2019-0500,Grass,105732,104792
2019-0311,Grass,106043,122330
2019-0605,Hard,106233,100644
2019-520,Clay,103917,104259
2019-M-DC-2019-FLS-C-M-GER-CHI-01,Hard,106426,105526
2019-7648,Clay,105226,128034
2019-M020,Hard,104542,106423
2019-0451,Hard,105732,106233
2019-M001,Hard,200282,124187
2019-0424,Hard,104198,105357
2019-0499,Hard,104312,106071
2019-M006,Hard,104919,124187
2019-0717,Clay,104386,105815
2019-M009,Clay,206173,105449
2019-520,Clay,106296,105051
2019-0568,Hard,106432,105311
2019-M014,Hard,110748,200553
2019-M-DC-2019-G1-EPA-M-CZE-BIH-01,Hard,106210,105493
2019-M-DC-2019-G2-AM-M-MEX-PAR-01,Clay,106412,134677
2019-0568,Hard,105311,111575
2019-M014,Hard,126094,122330
2019-M009,Clay,105311,126207
2019-9158,Clay,105550,104655
2019-0424,Hard,106071,105041
2019-0533,Clay,106198,106228
2019-0311,Grass,106298,126652
2019-M035,Hard,144750,105575
2019-560,Hard,126610,200615
2019-0341,Hard,104542,106298
2019-5014,Hard,106421,105577
2019-0568,Hard,105575,104534
2019-560,Hard,103819,111576
2019-7650,Grass,132283,105311
2019-6242,Hard,128034,133430
2019-540,Grass,103819,126652
2019-580,Hard,105138,105357
2019-0496,Hard,104468,105376
2019-M006,Hard,105077,106000
2019-0717,Clay,105023,106216
2019-0308,Clay,106043,105332
2019-M021,Clay,100644,103970
2019-520,Clay,104745,105870
2019-520,Clay,126774,105936
2019-M010,Grass,106426,106099
2019-7650,Grass,106000,105051
2019-540,Grass,104925,200005
2019-M-DC-2019-G2-AO-M-TPE-HKG-01,Hard,126555,106388
2019-M-DC-2019-G2-AM-M-MEX-PAR-01,Clay,105688,209226
2019-M009,Clay,105526,105777
2019-580,Hard,200282,105155
2019-0717,Clay,104719,126203
2019-520,Clay,105936,126207
2019-520,Clay,120424,106293
2019-7650,Grass,105614,104327
2019-0315,Grass,105051,106045
2019-7480,Hard,106043,105062
2019-0421,Hard,104745,104926
2019-560,Hard,104792,133430
2019-M-DC-2019-G2-EPA-M-NOR-GEO-01,Clay,134770,106106
2019-540,Grass,111815,104797
2019-6116,Hard,111815,126952
2019-560,Hard,105676,106296
2019-0337,Hard,106043,105023
2019-6116,Hard,200615,106045
2019-540,Grass,104745,105216
2019-0425,Clay,103970,106298
2019-0337,Hard,111575,128034
2019-520,Clay,106233,126205
2019-0308,Clay,105373,105208
2019-580,Hard,105807,125802
2019-M006,Hard,103333,105051
2019-M007,Hard,126094,106121
2019-0360,Clay,105332,104665
2019-520,Clay,106099,104468
2019-520,Clay,104527,105777
2019-7650,Grass,105173,106148
2019-0316,Clay,106228,105077
2019-0439,Clay,104919,106210
2019-0410,Clay,104259,106121
2019-0314,Clay,105649,106210
2019-0316,Clay,105643,126523
2019-9164,Hard,200175,134770
2019-0421,Hard,104792,125802
2019-M024,Hard,104925,105807
2019-5014,Hard,126774,200000
2019-M015,Hard,111815,106426
2019-M-DC-2019-G1-EPA-M-AUT-FIN-01,Hard,200325,124116
2019-7581,Hard,105807,105332
2019-0421,Hard,128034,126203
2019-5014,Hard,128034,111190
2019-0329,Hard,104925,106298
2019-M-DC-2019-G1-EPA-M-SWE-ISR-01,Hard,144707,131951
2019-0429,Hard,104386,104926
2019-560,Hard,105777,104312
2019-5014,Hard,105676,104755
2019-M-DC-2019-G2-EPA-M-RSA-BUL-01,Hard,202475,126328
2019-M014,Hard,105173,105583
2019-M-DC-2019-QLS-M-CAN-SVK-01,Clay,133430,105373
2019-7581,Hard,144750,105916
2019-0301,Hard,105815,111815
2019-0533,Clay,106198,124079
2019-0410,Clay,105732,105453
2019-M009,Clay,126610,100644
2019-M021,Clay,106043,106065
2019-0315,Grass,105815,105173
2019-560,Hard,200175,111513
2019-560,Hard,106421,105432
2019-560,Hard,104655,106058
2019-560,Hard,104665,122330
2019-0321,Grass,105526,106298
2019-560,Hard,106296,111815
2019-0329,Hard,106034,105430
2019-7581,Hard,122330,144750
2019-M024,Hard,106298,133430
2019-580,Hard,105732,105023
2019-0506,Clay,106065,106043
2019-0424,Hard,105359,106368
2019-6932,Clay,200000,106426
2019-M006,Hard,105432,105332
2019-M007,Hard,104919,105550
2019-0360,Clay,104468,106121
2019-0425,Clay,104745,103970
2019-0322,Clay,105208,106415
2019-520,Clay,104919,103917
2019-6242,Hard,106065,122330
2019-M-DC-2019-G1-EPA-M-CZE-BIH-01,Hard,105806,106210
2019-580,Hard,105311,104259
2019-M006,Hard,103819,106378
2019-M007,Hard,126094,105227
2019-0410,Clay,106432,144719
2019-M009,Clay,106043,105077
2019-M021,Clay,105227,105373
2019-0315,Grass,111794,202400
2019-M024,Hard,104755,105138
2019-560,Hard,111794,111797
2019-560,Hard,100644,105379
2019-0414,Clay,105932,126094
2019-M-DC-2019-QLS-M-AUS-BIH-01,Hard,200282,105806
2019-0328,Hard,105936,111513
2019-540,Grass,105453,105449
2019-0352,Hard,200282,111513
2019-560,Hard,104925,106045
2019-0605,Hard,104745,106421
2019-0891,Hard,125802,128034
2019-M020,Hard,106045,126203
2019-M001,Hard,105023,104291
2019-0506,Clay,105550,104919
2019-0407,Hard,105916,105932
2019-M006,Hard,104291,105614
2019-0360,Clay,104665,106210
2019-0425,Clay,106233,144719
2019-0322,Clay,104386,105376
2019-520,Clay,103819,134770
2019-M024,Hard,126094,103819
2019-9164,Hard,104312,106401
2019-M-DC-2019-FLS-M-GBR-ESP-01,Hard,106378,103852
2019-M035,Hard,106378,144750
2019-7485,Hard,104918,105657
2019-M021,Clay,105526,106401
2019-580,Hard,105453,111794
2019-580,Hard,126207,105432
2019-9158,Clay,106228,132283
2019-0424,Hard,124187,105173
2019-6932,Clay,106121,205734
2019-M007,Hard,106065,106000
2019-0410,Clay,104926,104468
2019-M009,Clay,105526,105227
2019-0414,Clay,126094,134770
2019-M024,Hard,106421,105676
2019-7485,Hard,104655,106198
2019-0568,Hard,105539,104970
2019-M-DC-2019-QLS-M-CZE-NED-01,Hard,104898,208103
2019-0319,Clay,104871,105583
2019-0568,Hard,105173,105882
2019-0451,Hard,104607,105732
2019-580,Hard,106233,105332
2019-0407,Hard,106421,104542
2019-M006,Hard,111442,105643
2019-M007,Hard,133430,105554
2019-0360,Clay,104542,132283
2019-0425,Clay,105550,105332
2019-0322,Clay,106198,104312
2019-520,Clay,105453,111513
2019-M010,Grass,105732,105051
2019-M-DC-2019-QLS-M-CAN-SVK-01,Clay,200000,105613
2019-0352,Hard,133430,100644
2019-0321,Grass,200000,105208
2019-6242,Hard,105332,105807
2019-0329,Hard,124187,104468
2019-0352,Hard,133430,104792
2019-6242,Hard,104898,105311
2019-560,Hard,103852,126203
2019-540,Grass,105676,104269
2019-0451,Hard,104607,104259
2019-M001,Hard,104198,106045
2019-6932,Clay,134770,104122
2019-0360,Clay,105819,105077
2019-0410,Clay,100644,200000
2019-M009,Clay,105453,126203
2019-M021,Clay,111513,105583
2019-6116,Hard,124187,105554
2019-0319,Clay,104665,104919
2019-540,Grass,106378,144719
2019-0352,Hard,106378,106043
2019-0315,Grass,104545,111794
2019-0322,Clay,105643,105777
2019-0375,Hard,104542,105430
2019-580,Hard,106109,104468
2019-6932,Clay,111513,106233
2019-M006,Hard,105373,104999
2019-M007,Hard,103819,105430
2019-0360,Clay,105332,105732
2019-0425,Clay,106148,106426
2019-520,Clay,105332,105807
2019-M010,Grass,105173,105217
2019-6116,Hard,200615,105732
2019-0414,Clay,105932,100644
2019-560,Hard,105453,105614
2019-0337,Hard,111575,105916
2019-6116,Hard,200175,106058
2019-0352,Hard,104925,133430
2019-0316,Clay,111797,104871
2019-M-DC-2019-G2-EPA-M-DEN-TUR-01,Hard,123795,144841
2019-0410,Clay,105550,105227
2019-0301,Hard,105815,104919
2019-580,Hard,126774,103819
2019-0407,Hard,104792,106000
2019-M006,Hard,106233,103333
2019-M007,Hard,105777,103852
2019-M009,Clay,126774,206173
2019-M021,Clay,104755,200221
2019-0316,Clay,111200,106329
2019-0414,Clay,104871,104755
2019-M-DC-2019-FLS-D-M-AUS-COL-01,Hard,106401,105292
2019-0421,Hard,105138,106043
2019-0316,Clay,110602,104327
2019-5014,Hard,106421,111815
2019-M015,Hard,104918,126610
2019-6116,Hard,124187,104545
2019-M-DC-2019-G2-EPA-M-EGY-SLO-01,Clay,105379,105747
2019-7581,Hard,106426,104269
2019-0421,Hard,125802,126952
2019-5014,Hard,200000,122330
2019-0360,Clay,144719,100644
2019-0322,Clay,105311,104919
2019-9158,Clay,105561,205734
2019-580,Hard,111456,126094
2019-0891,Hard,105332,106329
2019-580,Hard,104925,104745
2019-7434,Hard,106421,104792
2019-0407,Hard,104527,105453
2019-6932,Clay,200000,144719
2019-M007,Hard,105311,105449
2019-540,Grass,106210,104655
2019-M035,Hard,106216,103333
2019-6242,Hard,117353,105967
2019-0568,Hard,106421,106078
2019-9164,Hard,105173,126774
2019-M-DC-2019-FLS-E-M-GBR-KAZ-01,Hard,122330,105554
2019-0301,Hard,105807,103970
2019-580,Hard,104925,106283
2019-6932,Clay,104655,106228
2019-0410,Clay,106065,104527
2019-M009,Clay,104926,105430
2019-M021,Clay,105916,105676
2019-M035,Hard,106421,126207
2019-560,Hard,106228,105023
2019-560,Hard,105453,105477
2019-560,Hard,104527,104925
2019-0321,Grass,104468,105376
2019-0329,Hard,105357,144750
2019-7581,Hard,105807,133430
2019-M024,Hard,111575,106401
2019-M-DC-2019-QLS-M-KAZ-POR-01,Hard,122330,105311
2019-7581,Hard,105554,105339
2019-0425,Clay,106421,111456
2019-6932,Clay,111513,106121
2019-M006,Hard,106218,104871
2019-0360,Clay,104542,106378
2019-0322,Clay,105077,105173
2019-520,Clay,104745,105676
2019-0316,Clay,111797,144707
2019-M024,Hard,104925,105023
2019-M024,Hard,104545,105583
2019-0341,Hard,104468,105657
2019-M-DC-2019-G1-AM-M-DOM-URU-01,Clay,104655,105497
2019-M024,Hard,200282,106065
2019-M021,Clay,104792,104312
2019-580,Hard,200615,106233
2019-9158,Clay,105643,104919
2019-6932,Clay,144719,111815
2019-0410,Clay,105777,105526
2019-M009,Clay,106432,111815
2019-0439,Clay,105379,106065
2019-560,Hard,103893,208260
2019-560,Hard,126094,126774
2019-560,Hard,106421,136440
2019-M-DC-2019-G2-EPA-M-DEN-TUR-01,Hard,123795,208029
2019-0414,Clay,105932,104871
2019-0328,Hard,104926,200615
2019-0352,Hard,126203,126207
2019-0439,Clay,105487,105373
2019-0451,Hard,105138,104527
2019-580,Hard,106415,105815
2019-M006,Hard,105023,126610
2019-M007,Hard,105936,104527
2019-0360,Clay,132283,104898
2019-0425,Clay,111797,105777
2019-0322,Clay,111797,105051
2019-520,Clay,104925,105526
2019-540,Grass,105332,200175
2019-0316,Clay,104871,106426
2019-0439,Clay,126120,105477
2019-9164,Hard,105077,106415
2019-520,Clay,105223,111442
2019-M035,Hard,104542,111575
2019-7485,Hard,200005,105550
2019-M009,Clay,103819,105311
2019-M021,Clay,104926,106378
2019-0451,Hard,105138,104607
2019-0891,Hard,106210,126156
2019-0375,Hard,104571,105074
2019-7434,Hard,105051,202090
2019-0424,Hard,103893,105815
2019-M006,Hard,106233,105683
2019-M007,Hard,126774,111456
2019-0360,Clay,104259,200221
2019-0341,Hard,106296,128034
2019-M014,Hard,104259,105732
2019-9164,Hard,105138,104312
2019-7485,Hard,104918,106293
2019-560,Hard,103819,105676
2019-M014,Hard,105173,106000
2019-0352,Hard,126774,126203
2019-0322,Clay,106045,111442
2019-0360,Clay,106121,104629
2019-9158,Clay,106228,106398
2019-7434,Hard,126774,105526
2019-6932,Clay,134770,105311
2019-M006,Hard,200000,111815
2019-M007,Hard,126207,200175
2019-0425,Clay,104745,104919
2019-520,Clay,100644,104926
2019-0316,Clay,105643,104655
2019-M-DC-2019-QLS-M-SWE-COL-01,Clay,105292,111200
2019-520,Clay,104925,100644
2019-0329,Hard,104424,105526
2019-6242,Hard,105357,106065
2019-M009,Clay,104269,106233
2019-M020,Hard,106034,200005
2019-0891,Hard,111513,111459
2019-580,Hard,105882,105819
2019-9158,Clay,105550,106043
2019-0424,Hard,105023,144750
2019-6932,Clay,105077,105643
2019-M006,Hard,103819,128034
2019-M021,Clay,105357,105449
2019-M007,Hard,104386,105614
2019-540,Grass,105550,105683
2019-6242,Hard,104607,104312
2019-0322,Clay,106121,126523
2019-M020,Hard,105777,106415
2019-0891,Hard,104620,104797
2019-0301,Hard,200005,104655
2019-580,Hard,104678,106148
2019-9158,Clay,104655,105487
2019-7434,Hard,106421,105373
2019-0424,Hard,105992,105166
2019-6932,Clay,105379,106065
2019-M006,Hard,106415,106045
2019-6116,Hard,200175,200005
2019-0414,Clay,104926,200484
2019-560,Hard,126094,104468
2019-0337,Hard,106233,104542
2019-M035,Hard,111442,105526
2019-6242,Hard,104871,106031
2019-0414,Clay,100644,111797
2019-0352,Hard,104925,105777
2019-M-DC-2019-FLS-B-M-CRO-RUS-01,Hard,111575,106432
2019-0410,Clay,126203,104542
2019-0451,Hard,104925,105932
2019-580,Hard,104925,106421
2019-580,Hard,104745,105051
2019-580,Hard,105967,105806
2019-0506,Clay,109739,105487
2019-0407,Hard,133430,104607
2019-6932,Clay,105643,104291
2019-M009,Clay,111575,105138
2019-M021,Clay,124187,105807
2019-0316,Clay,105311,106075
2019-9164,Hard,105842,105147
2019-0421,Hard,104745,105550
2019-0421,Hard,104755,105453
2019-5014,Hard,105577,105311
2019-M015,Hard,111575,104655
2019-7581,Hard,122330,111442
2019-0421,Hard,104792,105166
2019-0425,Clay,105526,105676
2019-9158,Clay,105379,109739
2019-0891,Hard,105208,111202
2019-M020,Hard,104871,105526
2019-0301,Hard,105526,105807
2019-M006,Hard,105819,125802
2019-M007,Hard,105676,104665
2019-7694,Clay,200000,105357
2019-0360,Clay,104665,104259
2019-520,Clay,111575,105223
2019-540,Grass,105023,126094
2019-M035,Hard,124187,111153
2019-0341,Hard,126156,105649
2019-M035,Hard,106415,105554
2019-0429,Hard,105216,104386
2019-M035,Hard,106401,105613
2019-0429,Hard,105936,105807
2019-560,Hard,104468,106216
2019-0319,Clay,104897,105373
2019-M009,Clay,105932,111513
2019-0410,Clay,106043,106378
2019-580,Hard,126203,104792
2019-580,Hard,106432,104327
2019-580,Hard,104898,104198
2019-0407,Hard,104792,104312
2019-M007,Hard,103970,100644
2019-M007,Hard,105173,105379
2019-M021,Clay,105173,105311
2019-540,Grass,136440,105936
2019-560,Hard,106198,126952
2019-560,Hard,105379,106075
2019-0329,Hard,104925,200615
2019-560,Hard,106415,106218
2019-5014,Hard,100644,103819
2019-0425,Clay,126774,105916
2019-0375,Hard,105936,105676
2019-6932,Clay,105311,105550
2019-M006,Hard,103819,104745
2019-M006,Hard,109739,200005
2019-0360,Clay,106210,106228
2019-520,Clay,104527,126774
2019-0316,Clay,104755,110602
2019-0439,Clay,105583,126094
2019-0314,Clay,106210,105208
2019-M024,Hard,133430,105311
2019-M006,Hard,105526,105357
2019-M024,Hard,124187,106432
2019-0322,Clay,111797,106121
2019-M016,Grass,111815,104871
2019-M009,Clay,104745,104871
2019-M021,Clay,104269,105430
2019-0891,Hard,105539,104665
2019-580,Hard,106298,106432
2019-0506,Clay,105550,144719
2019-6932,Clay,106329,105155
2019-M007,Hard,106071,106329
2019-0410,Clay,106421,105311
2019-0311,Grass,103852,200000
2019-540,Grass,105526,105430
2019-0328,Hard,126774,105936
2019-0328,Hard,105676,105227
2019-0311,Grass,106043,105227
2019-0314,Clay,105311,126237
2019-0352,Hard,104871,105023
2019-560,Hard,136440,105932
2019-0451,Hard,104527,111575
2019-M001,Hard,104312,104871
2019-7434,Hard,105373,104978
2019-M006,Hard,104792,104259
2019-M006,Hard,105173,105815
2019-0360,Clay,100644,104797
2019-0425,Clay,106233,106043
2019-520,Clay,103819,104919
2019-0321,Grass,104542,104999
2019-540,Grass,200282,106065
2019-0414,Clay,104755,111576
2019-0605,Hard,100644,104745
2019-0439,Clay,106099,144895
2019-M-DC-2019-FLS-M-GBR-GER-01,Hard,105554,105526
2019-M035,Hard,126205,106045
2019-7485,Hard,104527,104468
2019-M009,Clay,133430,105807
2019-M021,Clay,111575,144719
2019-0301,Hard,111815,126203
2019-7434,Hard,106421,104898
2019-0424,Hard,111790,200368
2019-6932,Clay,106198,105819
2019-M007,Hard,105643,105376
2019-0360,Clay,104629,104269
2019-0410,Clay,105430,105379
2019-0321,Grass,126610,200000
2019-0341,Hard,104269,104327
2019-6242,Hard,105432,105649
2019-7485,Hard,105657,105643
2019-0319,Clay,105077,134770
2019-560,Hard,105777,200282
2019-M-DC-2019-G2-AM-M-MEX-PAR-01,Clay,106412,137018
2019-0568,Hard,134770,122330
2019-0341,Hard,106298,105936
2019-M020,Hard,200175,104919
2019-580,Hard,104527,105208
2019-7434,Hard,105138,105051
2019-M006,Hard,128034,105385
2019-0360,Clay,144719,105487
2019-0425,Clay,144719,126207
2019-520,Clay,105453,105332
2019-0321,Grass,126610,105526
2019-540,Grass,126610,105379
2019-0316,Clay,105077,104269
2019-0329,Hard,105357,106121
